step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,e3_stopped,e3_accumulated_waiting_time,e3_average_speed,e4_stopped,e4_accumulated_waiting_time,e4_average_speed,e7_stopped,e7_accumulated_waiting_time,e7_average_speed,e8_stopped,e8_accumulated_waiting_time,e8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1775.0,-2.792499999999999,238,67.95,16.9875,4.218073899937974,62,2072.0,0.1922743560819349,62,1586.0,0.2368855312137884,55,1356.0,0.23517407613585778,59,1781.0,0.2212260119550265,238,6795.0
1780.0,-3.15,264,80.55,20.1375,4.0104314326242125,67,2391.0,0.17993139847619918,68,1913.0,0.23458865161053713,64,1656.0,0.2076378347413926,65,2095.0,0.20126354293394377,264,8055.0
1785.0,-3.522500000000001,293,94.64,23.66,3.4174697641913885,75,2735.0,0.14888216469275709,76,2296.0,0.1951184362714663,68,1988.0,0.15867689174075086,74,2445.0,0.15477201001369525,293,9464.0
1790.0,-3.807500000000001,317,109.87,27.4675,2.8123512517633995,82,3130.0,0.11458420671010591,80,2667.0,0.15918181677507307,75,2351.0,0.10520632260457814,80,2839.0,0.11771055395048431,317,10987.0
1795.0,-4.2225,341,126.75999999999999,31.689999999999998,2.435230697063345,87,3559.0,0.1150350216202923,87,3111.0,0.14286421526052487,80,2743.0,0.11876887841911313,87,3263.0,0.1158972345570695,341,12676.0
1800.0,-4.339999999999997,361,144.12,36.03,1.8535032914519476,92,4007.0,0.08206293180164706,92,3537.0,0.11252297699438044,85,3152.0,0.09782290430066885,92,3716.0,0.0983229218953052,361,14412.0
1805.0,3.504999999999999,278,130.10000000000002,32.525000000000006,2.415070043304639,70,3631.0,0.10506410468255382,72,3143.0,0.12230454616266234,65,2820.0,0.1352409999489698,71,3416.0,0.13742550243104026,278,13010.0
1810.0,2.3075,225,120.86999999999999,30.217499999999998,3.509246194997165,58,3383.0,0.17568846258173662,58,2894.0,0.20866516148560557,50,2602.0,0.22405917913457546,59,3208.0,0.1990683887412385,225,12087.0
1815.0,3.674999999999999,200,106.16999999999999,26.542499999999997,4.560562242055875,53,2992.0,0.2440124955228043,47,2613.0,0.2878536399447563,47,2193.0,0.27080809150094215,53,2819.0,0.2720463115165038,200,10617.0
1820.0,2.8675000000000015,180,94.69999999999999,23.674999999999997,5.587827873919046,47,2599.0,0.3075905918454404,43,2247.0,0.3663488613376064,40,1999.0,0.33863869987129114,50,2625.0,0.31593000919729763,180,9470.0
1825.0,1.9849999999999994,158,86.75999999999999,21.689999999999998,6.334284422210382,42,2370.0,0.39089845784992727,40,2082.0,0.39573735919922487,34,1847.0,0.39497550091489325,42,2377.0,0.36041907182761534,158,8676.0
1830.0,1.3500000000000005,125,81.35999999999999,20.339999999999996,6.703434074555749,35,2190.0,0.4039362405876711,35,1983.0,0.41818003744034493,30,1795.0,0.4321520007986381,25,2168.0,0.42272007955204755,125,8136.0
1835.0,0.6549999999999994,105,78.74000000000001,19.685000000000002,6.62651582074016,28,2083.0,0.43384286344374995,29,1995.0,0.4072199314208244,24,1721.0,0.4531910517445002,24,2075.0,0.4002924364703443,105,7874.0
1840.0,-0.8025000000000002,100,81.95,20.4875,6.223915485936444,27,2184.0,0.3858632517617608,28,2056.0,0.34351029189429066,20,1767.0,0.4566846920101672,25,2188.0,0.37930854649830675,100,8195.0
1845.0,-1.295,122,87.13,21.7825,5.456844719918038,31,2330.0,0.3460311636046988,30,2111.0,0.30244791563066536,28,1920.0,0.37076245113010453,33,2352.0,0.3210079338481554,122,8713.0
1850.0,1.665,122,80.47,20.1175,5.276569217806195,31,2121.0,0.33342706418608303,30,1983.0,0.2922147932165633,30,1795.0,0.36281288836423037,31,2148.0,0.3307726218245225,122,8047.0
1855.0,-0.8350000000000009,169,83.81,20.9525,4.694711798895337,42,2214.0,0.29391575733600517,45,2053.0,0.2372223491377043,41,1876.0,0.2845663587771909,41,2238.0,0.3029751389833477,169,8381.0
1860.0,-2.4750000000000005,219,93.71000000000001,23.427500000000002,4.118127862632231,54,2460.0,0.2406297248515672,59,2316.0,0.24116150259860275,54,2119.0,0.24419166999290645,52,2476.0,0.25641625551347363,219,9371.0
1865.0,-2.982499999999998,249,105.64,26.41,3.5741520964329667,60,2750.0,0.20113447096245085,65,2629.0,0.20599615203062713,65,2427.0,0.19441091192537177,59,2758.0,0.1881538816809797,249,10564.0
1870.0,-3.2600000000000007,278,118.68,29.67,3.376682747550589,66,3068.0,0.18625102885606742,75,2986.0,0.1936731318015073,71,2736.0,0.18551544082981214,66,3078.0,0.1798165991371396,278,11868.0
1875.0,-3.737499999999999,313,133.63,33.4075,2.8707225291940897,75,3422.0,0.13611264469417775,85,3396.0,0.1523507726042845,79,3115.0,0.14175025792106558,74,3430.0,0.16748558553174392,313,13363.0
1880.0,-4.127500000000001,340,150.14,37.535,2.244898499746623,80,3817.0,0.11755548174022012,92,3847.0,0.13575076788726284,85,3528.0,0.1098061641602672,83,3822.0,0.09066069377136952,340,15014.0
1885.0,-4.4475,366,167.93,41.9825,1.9104798886591932,84,4231.0,0.12030205136638518,103,4337.0,0.08784036860556378,90,3969.0,0.08859823326470194,89,4256.0,0.08751969300832582,366,16793.0
1890.0,-4.7425,386,186.89999999999998,46.724999999999994,1.5282505633497125,87,4659.0,0.08016859073608991,110,4876.0,0.07856779733768074,98,4448.0,0.06885046750768474,91,4707.0,0.09341710325084415,386,18690.0
1895.0,4.174999999999999,299,170.2,42.55,2.2839614192984112,67,4155.0,0.12217001143882798,89,4545.0,0.10307634160293373,74,4114.0,0.11567159896846473,69,4206.0,0.129663316721884,299,17020.0
1900.0,2.852500000000001,242,158.79,39.6975,3.1424956959713053,51,3830.0,0.20273677197322218,74,4365.0,0.15779452761793186,61,3877.0,0.14658346876704104,56,3807.0,0.20440627319013538,242,15879.0
1905.0,3.8149999999999995,223,143.53,35.8825,4.2819572429450155,48,3369.0,0.2890995141816997,64,3988.0,0.2329116335917896,60,3590.0,0.21761706094684566,51,3406.0,0.28110943717031067,223,14353.0
1910.0,4.217500000000001,205,126.66,31.665,5.253430595193576,46,2908.0,0.3182728667827021,58,3643.0,0.3048933336270222,54,3168.0,0.3013525505550658,47,2947.0,0.3063203851632993,205,12666.0
1915.0,3.232499999999999,151,113.73,28.4325,6.1024013706231255,38,2709.0,0.36153100738284055,42,3275.0,0.36761356740296636,34,2876.0,0.37897087349985037,37,2513.0,0.34463661587897226,151,11373.0
1920.0,2.8999999999999995,118,102.13,25.5325,6.535941440924517,29,2357.0,0.4216014772697944,36,2995.0,0.3598981348652797,28,2526.0,0.4367847161333486,25,2335.0,0.4007506079034272,118,10213.0
1925.0,1.2775000000000007,106,97.02,24.255,6.475945578755542,21,2133.0,0.4297326172829648,35,2871.0,0.36083536118977194,26,2500.0,0.4374868800743557,24,2198.0,0.39118098567916665,106,9702.0
1930.0,-0.5575000000000001,106,99.25,24.8125,5.909682673055803,24,2178.0,0.3620893386288106,35,2958.0,0.2907111141992682,24,2546.0,0.3971966538697173,23,2243.0,0.37919701407507345,106,9925.0
1935.0,-1.299999999999999,120,104.45,26.1125,5.460910403641079,30,2315.0,0.34475648732112224,35,3115.0,0.2737530680571194,30,2620.0,0.33372888290269176,25,2395.0,0.3570427855615934,120,10445.0
1940.0,2.362499999999999,111,95.0,23.75,5.211306198667625,31,2164.0,0.33655110461727344,27,2789.0,0.2644333442182448,28,2381.0,0.31915355745397306,25,2166.0,0.35054145976152423,111,9500.0
1945.0,-0.40499999999999936,159,96.62,24.155,4.916098394279779,43,2270.0,0.2928220874715915,38,2729.0,0.2808115811249787,42,2434.0,0.2930783307097715,36,2229.0,0.2817405473475876,159,9662.0
1950.0,-2.0600000000000014,199,104.86000000000001,26.215000000000003,4.342997990127113,53,2510.0,0.21139006285747106,46,2857.0,0.25639996429183404,51,2673.0,0.23863504846995642,49,2446.0,0.2631598134817953,199,10486.0
1955.0,-2.6875,233,115.61000000000001,28.902500000000003,3.972183339118778,60,2801.0,0.18399635740261872,55,3117.0,0.22693805786528654,61,2928.0,0.170117447100913,57,2715.0,0.21743678392803806,233,11561.0
1960.0,-3.0774999999999997,258,127.92000000000002,31.980000000000004,3.6689856584418092,67,3115.0,0.1664122491876218,61,3409.0,0.20734788434535104,68,3253.0,0.15346619825459862,62,3015.0,0.1973677343733527,258,12792.0
1965.0,-3.4574999999999996,292,141.75,35.4375,3.175860798759388,75,3473.0,0.1384867700820431,69,3738.0,0.1753803926806721,76,3619.0,0.12476983442478005,72,3345.0,0.14089816401708063,292,14175.0
1970.0,-3.885,326,157.29,39.3225,2.6290048829096184,82,3869.0,0.13247496950554138,79,4109.0,0.12459433536916036,86,4022.0,0.0756885588728427,79,3729.0,0.11580738376598709,326,15729.0
1975.0,-4.2075,347,174.12,43.53,2.2800638301647473,86,4290.0,0.12705358602013048,87,4525.0,0.1265972778426841,91,4464.0,0.07588486333160517,83,4133.0,0.11474905462294364,347,17412.0
1980.0,-4.527500000000002,372,192.23000000000002,48.057500000000005,1.7911401712570159,91,4735.0,0.09900185174159713,98,4998.0,0.10939032545809155,96,4934.0,0.04482656873417826,87,4556.0,0.09861455163542228,372,19223.0
1985.0,5.227500000000001,286,171.32,42.83,2.333465836274038,69,4174.0,0.12335660967635426,78,4467.0,0.10309887238035792,76,4469.0,0.09151140969741968,63,4022.0,0.1396925657475665,286,17132.0
1990.0,3.5425000000000004,227,157.14999999999998,39.287499999999994,3.3970650520630574,55,3729.0,0.19688168500974085,58,4303.0,0.17316185492638395,65,4064.0,0.17457308004187636,49,3619.0,0.2228509488955208,227,15715.0
1995.0,4.367499999999999,218,139.68,34.92,4.342496222202878,51,3328.0,0.2633318275706747,57,3878.0,0.23242134815726773,63,3703.0,0.23229596371451444,47,3059.0,0.27443602911087517,218,13968.0
2000.0,3.5625000000000018,198,125.42999999999999,31.357499999999998,5.147611224229022,47,2909.0,0.3087525929970685,55,3576.0,0.2731293091030355,54,3466.0,0.28277752434314746,42,2592.0,0.3207201297448411,198,12543.0
2005.0,2.4799999999999986,153,115.51,28.8775,6.0498966710465005,36,2504.0,0.3594835237403029,50,3478.0,0.30933997632155497,35,3180.0,0.36987019043078934,32,2389.0,0.3827296286824133,153,11551.0
2010.0,2.8599999999999994,129,104.07,26.0175,6.48399185848798,30,2277.0,0.39805026024418433,42,3067.0,0.37413456316311283,28,2835.0,0.42710140639612726,29,2228.0,0.42788122627774355,129,10407.0
2015.0,1.8224999999999998,105,96.78,24.195,6.500374694495847,27,2087.0,0.41852467866101156,32,3042.0,0.39311646034173436,23,2655.0,0.4302061186819192,23,1894.0,0.4501096752990712,105,9678.0
2020.0,-0.5149999999999988,105,98.83999999999999,24.709999999999997,5.9373841440419195,27,2092.0,0.3686569061383695,29,3077.0,0.35515496327245,24,2763.0,0.3676274146600848,25,1952.0,0.3963690090856126,105,9884.0
2025.0,-0.9375000000000009,118,102.59,25.6475,5.034827516882552,28,2226.0,0.3251712212242942,31,3116.0,0.31941342654568794,27,2821.0,0.3033201761861011,32,2096.0,0.34699481340995303,118,10259.0
2030.0,1.807500000000001,118,95.35999999999999,23.839999999999996,4.760530540434447,28,2034.0,0.2936733167608469,30,2849.0,0.30991686460149254,33,2743.0,0.27950859214606877,27,1910.0,0.332967503269983,118,9536.0
2035.0,-0.9249999999999998,168,99.06,24.765,4.358239920816979,39,2091.0,0.24806578300757479,45,2912.0,0.24724794545606452,44,2897.0,0.2093626094829848,40,2006.0,0.28931768349364256,168,9906.0
2040.0,-2.3850000000000007,214,108.6,27.15,3.9504836528915948,52,2294.0,0.19756644827151695,57,3174.0,0.20432626790810246,56,3160.0,0.18004986406468046,49,2232.0,0.2414385229238779,214,10860.0
2045.0,-2.839999999999999,248,119.96,29.99,3.3482848875522673,58,2570.0,0.1474096589548775,66,3487.0,0.15525283838400478,66,3436.0,0.13250531424727605,58,2503.0,0.18651670546241794,248,11996.0
2050.0,-3.352500000000002,275,133.37,33.3425,3.0457119356348876,65,2887.0,0.12443444927941355,74,3856.0,0.12717699882221478,72,3785.0,0.11069584700525431,64,2809.0,0.1702721076382198,275,13337.0
2055.0,-3.639999999999999,303,147.93,36.9825,2.4626618405934817,72,3235.0,0.09360525733971796,81,4243.0,0.08325650836660094,79,4168.0,0.0989915452850172,71,3147.0,0.10010103405645533,303,14793.0
2060.0,-3.99,335,163.89000000000001,40.972500000000004,1.9197188576733835,79,3615.0,0.0472246672049459,89,4654.0,0.05142974225119565,87,4592.0,0.08344241790714087,80,3528.0,0.08331035702696146,335,16389.0
2065.0,-4.425000000000001,366,181.59,45.3975,1.3874767089485738,87,4034.0,0.048569601459302614,96,5120.0,0.03565584045623183,96,5054.0,0.028364901596750258,87,3951.0,0.06197864187775367,366,18159.0
2070.0,-4.744999999999999,389,200.57,50.1425,0.839937069190323,93,4490.0,0.037299512842893415,101,5610.0,0.009681707243352385,101,5553.0,0.014043444431901567,94,4404.0,0.026117666225396356,389,20057.0
2075.0,4.68,294,181.85,45.4625,1.665422731131189,69,3968.0,0.0684322783418421,75,5075.0,0.045075191106127,78,5089.0,0.05162388026507297,72,4053.0,0.06161168142650515,294,18185.0
2080.0,3.6175000000000015,224,167.38,41.845,2.8248720877260993,56,3705.0,0.13585800267184023,54,4611.0,0.11754054814118327,57,4753.0,0.14402135025115045,57,3669.0,0.1466466089515537,224,16738.0
2085.0,4.912499999999999,190,147.73,36.9325,4.258075887226072,51,3250.0,0.1974596482826208,43,4175.0,0.20928185410342337,46,4197.0,0.25425106584269064,50,3151.0,0.24001207690914544,190,14773.0
2090.0,4.345000000000001,158,130.35,32.5875,5.497184284494888,43,2802.0,0.26946602194842284,38,3680.0,0.2896804683183133,35,3846.0,0.3433602462891414,42,2707.0,0.30258586592427256,158,13035.0
2095.0,3.8099999999999987,115,115.11,28.7775,6.444088451735043,35,2570.0,0.33876190061730843,27,3249.0,0.3762073199850032,21,3209.0,0.39339858454041116,32,2483.0,0.3871730509576074,115,11511.0
2100.0,3.91,76,99.47000000000001,24.867500000000003,7.26498737583571,18,2230.0,0.4317140057817132,16,2762.0,0.4672525205058276,16,2754.0,0.45806581122588386,26,2201.0,0.4470368148409183,76,9947.0
2105.0,2.0875000000000004,47,91.12,22.78,7.473492554572831,11,2077.0,0.5195074576601841,11,2488.0,0.5051210229693706,14,2521.0,0.44597869886534364,11,2026.0,0.4938879695542887,47,9112.0
2110.0,0.1974999999999998,46,90.33000000000001,22.582500000000003,6.788406667643617,8,2039.0,0.4633224561070252,10,2498.0,0.4665558287817169,15,2521.0,0.3672740139537357,13,1975.0,0.4311427508136578,46,9033.0
2115.0,-0.7899999999999991,80,93.49,23.3725,6.021895636965904,17,2134.0,0.3605810519060186,18,2608.0,0.413770733016613,25,2563.0,0.35070688012889817,20,2044.0,0.3702300943004846,80,9349.0
2120.0,-0.5000000000000009,116,95.49000000000001,23.872500000000002,4.79379461270333,29,2194.0,0.25939426079475775,27,2691.0,0.2858680923122462,34,2589.0,0.2596333700040756,26,2075.0,0.30215429273643113,116,9549.0
2125.0,-1.5549999999999997,162,101.71000000000001,25.427500000000002,3.4106695222961227,40,2362.0,0.14574044810917366,39,2836.0,0.14491421391067463,44,2744.0,0.14012685270274453,39,2229.0,0.16618072023177635,162,10171.0
2130.0,-2.3225,204,111.0,27.75,2.320894281736012,50,2579.0,0.07998572037212051,52,3073.0,0.09235658298747196,52,2989.0,0.07902743319461071,50,2459.0,0.0674524791627371,204,11100.0
2135.0,-2.6825,231,121.73,30.4325,1.838911545840776,58,2854.0,0.04459036248794341,57,3345.0,0.046073201352405065,58,3269.0,0.044515855997389046,58,2705.0,0.02583840177606284,231,12173.0
2140.0,-2.9924999999999997,251,133.7,33.425,1.6930167838788734,65,3166.0,0.00027852086020906737,61,3646.0,0.015432754609977133,62,3575.0,0.028749929089000335,63,2983.0,0.0004145673950435742,251,13370.0
2145.0,-3.160000000000001,254,146.34,36.585,1.235239298603965,65,3491.0,7.485986651298018e-06,62,3952.0,9.797839442337593e-05,62,3885.0,0.017820524740823906,65,3306.0,3.975345279892947e-05,254,14634.0
2150.0,-3.1849999999999987,256,159.08,39.77,0.8728415182452709,65,3816.0,4.770528359269083e-07,62,4262.0,0.0,64,4199.0,1.5410139005011555e-05,65,3631.0,1.7832962106412186e-07,256,15908.0
2155.0,-3.1999999999999993,256,171.88,42.97,0.6979789402821136,65,4141.0,2.957864832462875e-07,62,4572.0,0.0,64,4519.0,0.0,65,3956.0,0.0,256,17188.0
2160.0,-3.200000000000001,256,184.68,46.17,0.4230235318879026,65,4466.0,0.0,62,4882.0,0.0,64,4839.0,0.0,65,4281.0,0.0,256,18468.0
2165.0,6.832500000000001,158,157.35,39.3375,1.705881199004301,42,3730.0,0.06828284933080295,36,4041.0,0.09913402218759886,39,4214.0,0.0688671954063094,41,3750.0,0.0649145872499358,158,15735.0
2170.0,5.424999999999999,82,135.65,33.9125,4.264878415265157,23,3316.0,0.20718683424522358,17,3473.0,0.24873756728191565,20,3502.0,0.2080222679644934,22,3274.0,0.2315194797331325,82,13565.0
2175.0,6.5675,58,109.38,27.345,6.637117917381849,14,2617.0,0.3643452438988872,12,2799.0,0.4045240607650413,15,2781.0,0.4087214682314854,17,2741.0,0.37882978866446904,58,10938.0
2180.0,6.122499999999999,25,84.89,21.2225,8.196362965394702,5,2094.0,0.4972989026557424,5,2117.0,0.5465067983125721,7,2080.0,0.5201638490430049,8,2198.0,0.4852334383671146,25,8489.0
2185.0,4.175000000000001,11,68.19,17.0475,9.699770576729904,0,1623.0,0.6208061937963861,3,1732.0,0.7058140745864435,4,1571.0,0.6966996115505523,4,1893.0,0.619265879660865,11,6819.0
2190.0,4.540000000000001,8,50.03,12.5075,10.11212723354333,0,1195.0,0.7453550235779483,1,1093.0,0.7449372820096645,4,1243.0,0.7427353592020423,3,1472.0,0.6827207368351245,8,5003.0
2195.0,2.9675,16,38.16,9.54,9.40498388571002,0,880.0,0.7105673432503521,6,856.0,0.6367042994418659,5,926.0,0.6829416993390428,5,1154.0,0.594411676194697,16,3816.0
2200.0,0.4824999999999997,33,36.23,9.0575,7.956336870871316,5,892.0,0.5042830448560194,9,646.0,0.5424110388939071,9,938.0,0.5152570931496737,10,1147.0,0.4578930568880511,33,3623.0
2205.0,-0.22999999999999998,65,37.150000000000006,9.287500000000001,6.368618340242773,16,948.0,0.31638013495704936,15,661.0,0.420803593357188,18,890.0,0.402842537430488,16,1216.0,0.37950542632990847,65,3715.0
2210.0,-0.5974999999999995,81,39.54,9.885,5.326997449430188,22,1032.0,0.16537087035357736,16,700.0,0.3687119657923994,21,960.0,0.3004291484567271,22,1262.0,0.30618351825725093,81,3954.0
2215.0,-1.1650000000000003,100,44.2,11.05,4.170988524756145,25,1152.0,0.07478815304794782,20,788.0,0.19620378341327482,26,1081.0,0.24091097901880598,29,1399.0,0.2030222186232853,100,4420.0
2220.0,-1.3500000000000003,112,49.6,12.4,3.3328145643514224,29,1290.0,0.031468081046327916,23,897.0,0.11433064561725252,27,1215.0,0.16757062835606748,33,1558.0,0.13256507220381547,112,4960.0
2225.0,-1.2549999999999994,117,54.620000000000005,13.655000000000001,2.8805585194083507,29,1435.0,0.0326628446708721,24,986.0,0.06028346671936572,29,1329.0,0.11045918301245089,35,1712.0,0.08975126879599128,117,5462.0
2230.0,-1.3825000000000003,117,60.15,15.0375,2.721960127843526,29,1580.0,0.08544984790987786,24,1075.0,0.0,29,1474.0,0.08582869065051893,35,1886.0,0.06707260053496404,117,6015.0
2235.0,-1.4749999999999992,120,66.05,16.5125,1.7132326653518382,29,1725.0,0.06323697129696747,24,1195.0,0.0,31,1622.0,0.056658523717796005,36,2063.0,0.05049341857481944,120,6605.0
2240.0,-1.5025000000000008,121,72.06,18.015,1.4747432442172554,30,1871.0,0.058102775061256336,24,1315.0,0.0,31,1777.0,0.059516619692281045,36,2243.0,0.05148339522743193,121,7206.0
2245.0,-1.5125000000000002,121,78.11,19.5275,1.1037208439194732,30,2021.0,0.04111197462834111,24,1435.0,0.0,31,1932.0,0.03955443149698868,36,2423.0,0.05026307013626313,121,7811.0
2250.0,-1.525,125,84.21000000000001,21.052500000000002,0.3720972535790363,31,2173.0,0.0007642463342126287,24,1555.0,0.0,33,2089.0,0.00010364062376358698,37,2604.0,0.0006879055238162827,125,8421.0
2255.0,7.712500000000001,42,53.36,13.34,3.1256817007433124,11,1540.0,0.128364816331849,5,802.0,0.23928839302012442,11,1220.0,0.13128816419310985,15,1774.0,0.14403320033684655,42,5336.0
2260.0,5.985,4,29.419999999999998,7.3549999999999995,7.158736864970801,0,777.0,0.5437179398918603,0,253.0,0.6522666855004124,2,683.0,0.3709476089410789,2,1229.0,0.33640700681430435,4,2942.0
2265.0,3.9524999999999997,0,13.61,3.4025,10.35681183915434,0,243.0,0.7695492778770746,0,136.0,0.8099540444582114,0,276.0,0.6683623010953557,0,706.0,0.593804596082727,0,1361.0
2270.0,2.5175,0,3.54,0.885,11.8641072158604,0,9.0,0.8694364827355103,0,14.0,0.9264349230154764,0,98.0,0.8355616245611595,0,233.0,0.80246169153739,0,354.0
2275.0,0.79,0,0.38,0.095,12.303462824414842,0,2.0,0.9277736308973216,0,14.0,0.923190160275981,0,9.0,0.9423775025103444,0,13.0,0.8749575392955062,0,38.0
2280.0,0.0675,2,0.10999999999999999,0.027499999999999997,12.029011318159576,1,3.0,0.7933839549673767,1,6.0,0.8450642828004056,0,1.0,0.9232248141336501,0,1.0,0.8825896199453847,2,11.0
2285.0,-0.045,7,0.29000000000000004,0.07250000000000001,10.848913580715026,1,7.0,0.6394557179303021,3,15.0,0.6974039561664764,2,4.0,0.5157154702546337,1,3.0,0.7106832060265281,7,29.0
2290.0,-0.1575,18,0.92,0.23,8.524961840549212,3,19.0,0.3417060436362423,8,40.0,0.34752621620739477,5,22.0,0.08871012674752111,2,11.0,0.6785660667114582,18,92.0
2295.0,-0.28750000000000003,26,2.0700000000000003,0.5175000000000001,5.7354895366328735,4,39.0,0.2666727199030435,12,93.0,0.09517680793857268,7,53.0,3.803477369433212e-05,3,22.0,0.2984970446206549,26,207.0
2300.0,0.22500000000000003,7,1.17,0.2925,7.849372984232583,1,10.0,0.4730752175514599,6,88.0,0.1384329910402028,0,19.0,0.25076738875880167,0,0.0,0.9632310416330367,7,117.0
2305.0,0.095,3,0.79,0.1975,10.678131340115183,1,15.0,0.0,2,63.0,0.40690754573055626,0,1.0,0.9561801478933014,0,0.0,0.9461765640718114,3,79.0
2310.0,0.0375,3,0.64,0.16,11.17397834009182,1,20.0,0.0,2,43.0,0.32179635383347444,0,1.0,0.8852316585104549,0,0.0,1.0,3,64.0
2315.0,-0.037500000000000006,3,0.79,0.1975,11.385003515136802,1,25.0,0.0,2,53.0,0.0,0,1.0,0.9121134825085063,0,0.0,1.0,3,79.0
2320.0,-0.03749999999999999,3,0.94,0.235,11.639630129955531,1,30.0,0.0,2,63.0,0.0,0,1.0,0.9313658661600732,0,0.0,1.0,3,94.0
2325.0,-0.03749999999999999,3,1.09,0.2725,10.761583241748522,1,35.0,0.0,2,73.0,0.0,0,1.0,0.989854081586647,0,0.0,1.0,3,109.0
2330.0,-0.037500000000000006,3,1.24,0.31,9.115744202910102,1,40.0,0.0,2,83.0,0.0,0,1.0,0.8837822370462909,0,0.0,1.0,3,124.0
2335.0,-0.03750000000000002,3,1.3900000000000001,0.34750000000000003,4.0749283235038085,1,45.0,0.0,2,93.0,0.0,0,1.0,0.047791301390697816,0,0.0,1.0,3,139.0
2340.0,-0.04999999999999999,4,1.59,0.3975,2.12448031735345,1,50.0,0.0,2,103.0,0.0,1,6.0,0.0,0,0.0,1.0,4,159.0
2345.0,0.3975,0,0.0,0.0,9.927729143081784,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2350.0,0.0,0,0.0,0.0,11.370831571500249,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2355.0,0.0,0,0.0,0.0,11.301605466268457,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2360.0,0.0,0,0.0,0.0,11.360718879020506,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2365.0,0.0,0,0.0,0.0,11.61680124684187,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2370.0,0.0,0,0.0,0.0,10.026138496314976,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2375.0,0.0,0,0.0,0.0,,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2380.0,0.0,0,0.0,0.0,,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2385.0,0.0,0,0.0,0.0,,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2390.0,0.0,0,0.0,0.0,,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2395.0,0.0,0,0.0,0.0,,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
2400.0,0.0,0,0.0,0.0,,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
